"inspection_id","latitude","longitude"
810180,38.904711,-77.034647
810183,38.9397,-77.02364
810184,38.95617,-77.026787
810185,38.909732,-76.984148
810186,38.903737,-77.03195
810187,38.956376,-77.022313
810188,38.904226,-77.031874
810189,38.90875,-77.02711
810190,38.949872,-77.027074
810191,38.911125,-77.028082
810192,38.898309,-77.019905
810193,38.899988,-77.023022
810194,38.895096,-77.003091
810195,38.900275,-76.991363
810196,38.900125,-76.991301
810197,38.904772,-77.060158
810198,38.89726,-77.024088
810199,38.948287,-77.079785
810200,38.930597,-77.033496
810201,38.920351,-77.071669
810202,38.896064,-77.044266
810203,38.896064,-77.044266
810204,38.915628,-77.023893
810205,38.902595,-77.018184
810206,38.896308,-77.050042
810207,38.897424,-77.027611
810208,38.93147,-76.992541
810209,38.960058,-77.085261
810210,38.89742,-77.024411
810211,38.93147,-76.992541
810212,38.774873,-77.235944
810213,38.942525,-76.955893
810214,38.606791,-77.289675
810215,38.877033,-77.021485
810216,38.908155,-77.044947
810217,38.896124,-77.009058
810218,38.895103,-77.009059
810219,38.907235,-77.03766
810220,38.928804,-77.032612
810221,38.909566,-77.045825
810222,38.897349,-77.031962
810223,38.898446,-77.021914
810224,38.916088,-77.031878
810225,38.903737,-77.029626
810226,38.900278,-77.000426
810227,38.878215,-76.994973
810228,38.930841,-77.028093
810229,38.920351,-77.071669
810230,38.903813,-77.03018
810231,38.885065,-77.005893
810232,38.880968,-76.995049
810233,38.894857,-76.984323
810234,38.905646,-77.032412
810235,38.932342,-77.082993
810236,38.907469,-77.003407
810237,38.898329,-77.048836
810238,38.907031,-77.003557
810239,38.896207,-77.021087
810240,38.930519,-77.033678
810241,38.89496,-77.021837
810242,38.906842,-77.00581
810243,38.895447,-77.029632
810244,38.904924,-77.040603
810245,38.937352,-76.990657
810246,38.896105,-77.031962
810247,38.907815,-77.042257
810248,38.92387,-77.051616
810249,38.910301,-77.043902
810250,38.900258,-77.04381
810251,38.903811,-77.002852
810252,38.922661,-77.042684
810253,38.903811,-77.002852
810254,38.921341,-77.072228
810255,38.883528,-76.993585
810256,38.94705,-77.065093
810257,38.903811,-77.002852
810258,38.903811,-77.002852
810259,38.905121,-77.065473
810260,38.904807,-77.056668
810261,38.904396,-76.996163
810262,38.898314,-77.033644
810263,38.923522,-77.041514
810264,38.904588,-77.02697
810265,38.905271,-77.04345
810266,38.908155,-77.044947
810267,38.937027,-77.021371
810268,38.902089,-77.023989
810269,38.923292,-77.042635
810270,38.908957,-77.004729
810271,38.90436,-77.034499
810272,38.904391,-77.017752
810273,38.903737,-77.034577
810274,38.904368,-77.044823
810275,38.907316,-77.027678
810276,38.897337,-77.003509
810277,38.896056,-77.022349
810278,38.902595,-77.018184
810279,38.899589,-77.02184
810280,38.920587,-77.043931
810281,38.882576,-76.99505
810282,38.883572,-76.995048
810283,38.89726,-77.024088
810284,38.92904,-77.023229
810285,38.959041,-77.084846
810286,38.900698,-77.050128
810287,38.960058,-77.085261
810288,38.833647,-77.008411
810289,38.900691,-77.048823
810290,38.924825,-77.02269
810291,38.900275,-76.991424
810292,38.895447,-77.029632
810293,39.060457,-77.091853
810294,38.895447,-77.029632
810295,38.82913,-77.000371
810296,38.930017,-77.023369
810297,38.895447,-77.029632
810298,38.911128,-77.047725
810299,38.833874,-76.992588
810300,38.905143,-77.048886
810301,38.911868,-77.038483
810302,38.960091,-77.085381
810303,38.925178,-77.022589
810304,38.905616,-77.044822
810305,38.879283,-76.980755
810306,38.833647,-77.008411
810307,38.909566,-77.045774
810308,38.841793,-77.004355
810309,38.882906,-77.030756
810310,38.909641,-77.045757
810311,38.877033,-77.021485
810312,38.907353,-77.036867
810313,38.907167,-77.039388
810314,38.906558,-77.034568
810315,38.909717,-77.037149
810316,38.960094,-77.028177
810317,38.92904,-77.023229
810318,38.956506,-77.033374
810319,38.895886,-77.021991
810320,38.89734,-77.0199
810321,38.960091,-77.085381
810322,38.886113,-77.019306
810323,38.960091,-77.085381
810324,38.906162,-77.039203
810325,38.90028,-77.000553
810326,38.910748,-77.04663
810327,38.960091,-77.085381
810328,38.896588,-76.994887
810329,38.88604,-77.017555
810330,38.960058,-77.085261
810331,38.909567,-77.045028
810332,38.90141,-77.042034
810333,38.873858,-76.969887
810334,38.916965,-77.068752
810335,38.900272,-76.986801
810336,38.897418,-77.02978
810337,38.960091,-77.085381
810338,38.917179,-77.02696
810339,38.892759,-77.019899
810340,38.929041,-77.054718
810341,38.918032,-77.024249
810342,38.873858,-76.969887
810343,38.896792,-77.029551
810344,38.900617,-77.044825
810345,38.905578,-77.039026
810346,38.928805,-77.032612
810347,38.88456,-77.025978
810348,38.88485,-77.015267
810349,38.903742,-77.038508
810350,38.909736,-77.038414
810351,38.909717,-77.037237
810352,38.907318,-77.051945
810353,38.909976,-77.067783
810354,38.942932,-77.03302
810355,38.89644,-77.011443
810356,38.89644,-77.011443
810357,38.896122,-77.011432
810358,38.960091,-77.085381
810359,38.926762,-77.022896
810360,38.894045,-76.950087
810361,38.917201,-77.02696
810362,38.90028,-76.996033
810363,38.914785,-77.021842
810364,38.873858,-76.969887
810365,38.8935,-77.048859
810366,38.927833,-77.026085
810367,38.905308,-77.047479
810368,38.909639,-77.046635
810369,38.895447,-77.029632
810370,38.895447,-77.029632
810371,38.923911,-77.025503
810372,38.903667,-77.047393
810373,38.895447,-77.029632
810374,38.895447,-77.029632
810375,38.928804,-77.032612
810376,38.89613,-77.019905
810377,38.928805,-77.032612
810378,38.883315,-77.01585
810379,38.883315,-77.016264
810380,38.899006,-76.9775
810381,38.904166,-77.027047
810382,38.895475,-77.033868
810383,38.933855,-77.032731
810384,38.899895,-77.052743
810385,38.900007,-77.02184
810386,38.900154,-77.016199
810387,38.902445,-77.017103
810388,38.904163,-77.019898
810389,38.87227,-76.970936
810390,38.885465,-77.000393
810391,38.893311,-77.014647
810392,38.910782,-77.009025
810393,38.933855,-77.032731
810394,38.929064,-77.073176
810395,38.900691,-77.048823
810396,38.883634,-76.994898
810397,38.910369,-77.021841
810398,38.882606,-76.99505
810399,38.93793,-77.024613
810400,38.900867,-77.023977
810401,38.910835,-77.009299
810402,38.941804,-77.025185
810403,38.905288,-77.043375
810404,38.911038,-77.005692
810405,38.911115,-77.004787
810406,38.910204,-77.043768
810407,38.900258,-77.04381
810408,38.917071,-77.026023
810409,38.908518,-77.005885
810410,38.908985,-77.032025
810411,38.895447,-77.029632
810412,38.905729,-77.041598
810413,38.895447,-77.029632
810414,38.89607,-77.051439
810415,38.910301,-77.043729
810416,38.957223,-77.071107
810417,38.916316,-77.031876
810418,38.902622,-77.059107
810419,38.900704,-77.0449
810420,38.902622,-77.059107
810421,38.902622,-77.059107
810422,38.902622,-77.059107
810423,38.92926,-76.975838
810424,38.906702,-77.018858
810425,38.955078,-77.069913
810426,38.937352,-76.990657
810427,38.923622,-77.051473
810428,38.905728,-77.042315
810429,38.939743,-77.038024
810430,38.932663,-76.99093
810431,38.955197,-77.069802
810432,38.955197,-77.069802
810433,38.939743,-77.038024
810434,38.905727,-77.041887
810435,38.916995,-77.041381
810436,38.905695,-76.975105
810437,38.916929,-77.0409
810438,38.92186,-77.043292
810439,38.903698,-77.053846
810440,38.912641,-76.976326
810441,38.899986,-77.02184
810442,38.902595,-77.018184
810443,38.900617,-77.044825
810444,38.905643,-77.0199
810445,38.904228,-77.021989
810446,38.90592,-76.99751
810447,38.907328,-77.008892
810448,38.878403,-77.017566
810449,38.89613,-77.019905
810450,38.887503,-77.003329
810451,38.89644,-77.011443
810452,38.900203,-76.999507
810453,38.90141,-77.042034
810454,38.898813,-77.039459
810455,38.92904,-77.023229
810456,38.900278,-76.999473
810457,38.93443,-77.057909
810458,38.884585,-76.993763
810459,38.898813,-77.039459
810460,38.873858,-76.969887
810461,38.91999,-77.021923
810462,38.905718,-77.00479
810463,38.909567,-77.045141
810464,38.903743,-77.041673
810465,38.89063,-76.938172
810466,38.894605,-77.002035
810467,38.896403,-77.033649
810468,38.90013,-76.99611
810469,38.9244,-76.990349
810470,38.91989,-77.041691
810471,38.921193,-77.042107
810472,38.896064,-77.044266
810473,38.92904,-77.023229
810474,38.896064,-77.044266
810475,38.929041,-77.054718
810476,38.952682,-77.068482
810477,38.921659,-77.03193
810478,38.87646,-77.017566
810479,38.925206,-77.022593
810480,38.901469,-77.019917
810481,38.901469,-77.019917
810482,38.894929,-77.021986
810483,38.88485,-77.015267
810484,38.900277,-76.99252
810485,38.860072,-76.996406
810486,38.900125,-76.991281
810487,38.920319,-77.022034
810488,38.930091,-77.000641
810489,38.917805,-77.021821
810490,38.913693,-77.064179
810491,38.899888,-77.021979
810492,38.910287,-77.009097
810493,38.905654,-77.036534
810494,38.902088,-77.048831
810495,38.92904,-77.023229
810496,38.931215,-77.000981
810497,38.899739,-77.022996
810498,38.911675,-77.067815
810499,38.904831,-77.038902
810500,38.953587,-77.081963
810501,38.953587,-77.081963
810502,38.905322,-77.043375
810503,38.899738,-77.023012
810504,38.900364,-77.04368
810505,38.924852,-77.022693
810506,38.894794,-77.021908
810507,38.903743,-77.043455
810508,38.929462,-77.003808
810509,38.905578,-77.03929
810510,38.913508,-77.008205
810511,38.934862,-77.021911
810512,38.902663,-77.039368
810513,38.942932,-77.03302
810514,38.909976,-77.067783
810515,38.954058,-77.082196
810516,38.902088,-77.048831
810517,38.9021,-77.022804
810518,38.898313,-77.02962
810519,38.910133,-77.009096
810520,38.887567,-77.019907
810521,38.911858,-77.00905
810522,38.914794,-77.066699
810523,38.899357,-76.994886
810524,38.954013,-77.082178
810525,38.901271,-77.026541
810526,38.896667,-76.983644
810527,38.896667,-76.983644
810528,38.897338,-77.011868
810529,38.860278,-77.146632
810530,38.905064,-77.064529
810531,38.898308,-76.973072
810532,38.912605,-77.045157
810533,38.900405,-77.028662
810534,38.895447,-77.029632
810535,38.905125,-77.065296
810536,38.909452,-77.054887
810537,38.912987,-77.0199
810538,38.898502,-77.021839
810539,38.907392,-77.008724
810540,38.92904,-77.023229
810541,38.918753,-77.041756
810542,38.913508,-77.008205
810543,38.895447,-77.029632
810544,38.916054,-77.046413
810545,38.919739,-77.000423
810546,38.907006,-77.004526
810547,38.919712,-77.00049
810548,38.912605,-77.0199
810549,38.932794,-77.072434
810550,38.895447,-77.029632
810551,38.912011,-77.044717
810552,38.944176,-77.026182
810553,38.946364,-77.0328
810554,38.9397,-77.02364
810555,38.893948,-77.010661
810556,38.902594,-77.018403
810557,38.913061,-77.021842
810558,38.911038,-77.005692
810559,38.877528,-77.005873
810560,38.881096,-76.987216
810561,38.873908,-76.971333
810562,38.894066,-77.021485
810563,38.876829,-77.019891
810564,38.8935,-77.048859
810565,38.907711,-77.058221
810566,38.907711,-77.058221
810567,38.899738,-77.023012
810568,38.908696,-77.036526
810569,38.897427,-77.043651
810570,38.906457,-77.005959
810571,38.913508,-77.008205
810572,38.907318,-77.051945
810573,38.942932,-77.03302
810574,38.942937,-77.029778
810575,38.900364,-77.04368
810576,38.905007,-77.067123
810577,38.899888,-77.021963
810578,38.914898,-77.046264
810579,38.903732,-77.005884
810580,38.928864,-77.032542
810581,38.902532,-77.061134
810582,38.940658,-76.996222
810583,38.89742,-77.024411
810584,38.896609,-77.039461
810585,38.895475,-77.033868
810586,38.854274,-76.965336
810587,38.942159,-77.000919
810588,38.833647,-77.008411
810589,38.894794,-77.021908
810590,38.882576,-76.99505
810591,38.896128,-77.018926
810592,38.894041,-77.02156
810593,38.899884,-77.01826
810594,38.93761,-77.024498
810595,38.88529,-76.997961
810596,38.91504,-77.06743
810597,38.898819,-77.038475
810598,38.931694,-77.05626
810599,38.880907,-76.99505
810600,38.89941,-76.994886
810601,38.905726,-77.042024
810602,38.92926,-76.975838
810603,38.904412,-77.025907
810604,38.905728,-77.042315
810605,38.942159,-77.000919
810606,38.926285,-77.036938
810607,38.8935,-77.048859
810608,38.911723,-77.044492
810609,38.905007,-77.067123
810610,38.905578,-77.039184
810611,38.900123,-76.986848
810612,38.910313,-77.043512
810613,38.892804,-76.983719
810614,38.894605,-77.002035
810615,38.921373,-77.042308
810616,38.899819,-77.025993
810617,38.905727,-77.041921
810618,38.930597,-77.023454
810619,38.931219,-77.023467
810620,38.8935,-77.048859
810621,38.905656,-77.043449
810622,38.942159,-77.000919
810623,38.896403,-77.033649
810624,38.816989,-77.039893
810625,38.877033,-77.021485
810626,38.864623,-77.013669
810627,38.864623,-77.013669
810628,38.862042,-77.089041
810629,38.895347,-77.046756
810630,38.941804,-77.025161
810631,38.873908,-76.971333
810632,38.873858,-76.969887
810633,38.905646,-77.009062
810634,38.902445,-77.017103
810635,38.907328,-77.008892
810636,38.903807,-77.016792
810637,38.944374,-77.063696
810638,38.946888,-77.064991
810639,38.978434,-77.026503
810640,38.909974,-76.984316
810641,38.909974,-76.984316
810642,38.909974,-76.984316
810643,38.899819,-77.025993
810644,38.899819,-77.025993
810645,38.983933,-77.026656
810646,38.967288,-77.027501
810647,38.903811,-77.002852
810648,38.899819,-77.025993
810649,38.974486,-77.01802
810650,38.899819,-77.025993
810651,38.899085,-77.032464
810652,38.899819,-77.025993
810653,38.880228,-77.032135
810654,38.918753,-77.041756
810657,38.90028,-77.000553
810658,38.783029,-77.163277
810659,38.89824,-77.041106
810660,38.89824,-77.041106
810661,38.89824,-77.041106
810662,38.771399,-77.184267
810663,38.930597,-77.023454
810664,38.898913,-77.003504
810665,38.786749,-77.00641
810666,38.985391,-77.160083
810667,38.931236,-77.02362
810668,38.887054,-77.001937
810669,38.900128,-76.999321
810670,38.90519,-77.049255
810671,38.985391,-77.160083
810672,38.926285,-77.036938
810673,38.887503,-77.003329
810674,38.958776,-77.001131
810675,38.899247,-77.033564
810676,38.915909,-77.017332
810677,38.907731,-77.069042
810678,38.904303,-77.062789
810679,38.916922,-77.032942
810680,38.920996,-76.997801
810681,38.960193,-77.000112
810682,38.955156,-77.007703
810683,38.954775,-77.082663
810684,38.933983,-77.020799
810685,38.898241,-77.0271
810686,38.892109,-77.017564
810687,38.901986,-77.05012
810688,38.973597,-76.769387
810689,38.892109,-77.017564
810690,38.930476,-77.031727
810691,38.907273,-77.008932
810692,38.930891,-77.032646
810693,38.897349,-77.031962
810694,38.898913,-77.003504
810695,38.911868,-77.038483
810696,38.907023,-77.068935
810697,38.823118,-77.004751
810698,38.932482,-77.032733
810699,38.931912,-77.027744
810700,38.887503,-77.003329
810701,38.897337,-77.003509
810702,38.928804,-77.032612
810703,38.923347,-77.042822
810704,38.922269,-77.042495
810705,38.912559,-77.05722
810706,38.952906,-77.027571
810707,38.950801,-77.027283
810708,38.956376,-77.022313
810709,38.948256,-77.026933
810710,38.897338,-77.011868
810711,38.9379,-77.032729
810712,38.908734,-76.997944
810713,38.909974,-76.984316
810714,38.84856,-77.362866
810715,38.930269,-77.032588
810716,38.883241,-77.015188
810717,38.905718,-77.005191
810718,38.88515,-76.997203
810719,38.910275,-77.043808
810720,38.897338,-77.011868
810721,38.914433,-77.046087
810722,38.898314,-77.033644
810723,38.907773,-77.063808
810724,38.95261,-77.017898
810725,38.93846,-76.993068
810726,38.916925,-77.028816
810727,38.906408,-77.06292
810728,38.905582,-77.044641
810729,38.914784,-77.029698
810730,38.899178,-77.040626
810731,38.928804,-77.032612
810732,38.899819,-77.025993
810733,38.920656,-77.04196
810734,38.93846,-76.993068
810735,38.898319,-77.025994
810736,38.900015,-77.008989
810737,38.946212,-77.094872
810738,38.921759,-77.043482
810739,38.945167,-77.095496
810740,38.914165,-77.045396
810741,38.948991,-77.027035
810742,38.8936,-77.022961
810743,38.898782,-77.033642
810744,38.904414,-77.062865
810745,38.924315,-77.040304
810746,38.916923,-77.02973
810747,38.91989,-77.041691
810748,38.897332,-76.996169
810749,38.889804,-76.991532
810750,38.894782,-76.994962
810751,38.924867,-77.052375
810752,38.911702,-76.985097
810753,38.887477,-77.003185
810754,38.93576,-77.024209
810755,38.921865,-77.072577
810756,38.907031,-77.003557
810757,38.93281,-77.023772
810758,38.94627,-76.99705
810759,38.961427,-77.027996
810760,38.907031,-77.003557
810761,38.930509,-77.02335
810762,38.91036,-77.064904
810763,38.91036,-77.064904
810764,38.905626,-77.014381
810765,38.924352,-77.040143
810766,38.904166,-77.027047
810767,38.876458,-77.015208
810768,38.923536,-77.041172
810769,38.889875,-76.983549
810770,38.89732,-77.008425
810771,38.906528,-77.042028
810772,38.924129,-77.04034
810773,38.89732,-77.008425
810774,38.928255,-76.977924
810775,38.925626,-77.038108
810776,38.942691,-76.994023
810777,38.910413,-77.048794
810778,38.894788,-77.009498
810779,38.881246,-76.987594
810780,38.923513,-77.041412
810781,38.89732,-77.008425
810782,38.900275,-76.989718
810783,38.866037,-76.952374
810784,38.954438,-77.027696
810785,38.912338,-77.201575
810786,38.898916,-77.009065
810787,38.917357,-76.972256
810788,38.960202,-77.02817
810789,38.866157,-76.952605
810790,38.898228,-76.973059
810791,38.920285,-76.999293
810792,38.894864,-77.001782
810793,38.910165,-77.031877
810794,38.89732,-77.008425
810795,38.963665,-77.0749
810796,38.91549,-77.006369
810797,38.907925,-77.063775
810798,38.907773,-77.063808
810799,38.867064,-76.985045
810800,38.933855,-77.032731
810801,38.937609,-77.024498
810802,38.833647,-77.008411
810803,38.898754,-77.053105
810804,38.915563,-77.00509
810805,38.91399,-76.984287
810806,38.945167,-77.095496
810807,38.928799,-77.038868
810808,38.912559,-77.05722
810809,38.924585,-76.977828
810810,38.910551,-77.038412
810811,38.915933,-77.021295
810812,38.915568,-77.031956
810813,38.898111,-77.017698
810814,38.8936,-77.022961
810815,38.907773,-77.063808
810816,38.869328,-76.960291
810817,38.910413,-77.048794
810818,38.889804,-76.991532
810819,38.928804,-77.032612
810820,38.901345,-77.038522
810821,38.914831,-77.031951
810822,38.913916,-77.066691
810823,38.928805,-77.032612
810824,38.898819,-77.038475
810825,38.929745,-76.974757
810826,38.895447,-77.029632
810827,38.895447,-77.029632
810828,38.792441,-77.061897
810829,38.930669,-77.032635
810830,38.895447,-77.029632
810831,38.905308,-77.047479
810832,39.139336,-77.182953
810833,38.912533,-77.038652
810834,38.929782,-76.974702
810835,38.895447,-77.029632
810836,38.833298,-77.064615
810837,38.895447,-77.029632
810838,38.910421,-77.038412
810839,38.907006,-77.004526
810840,38.929106,-77.037565
810841,38.932342,-77.082993
810842,38.907753,-76.99994
810843,38.908642,-77.006149
810844,38.899335,-77.05417
810845,38.910782,-77.009025
810846,38.895447,-77.029632
810847,38.57909,-77.307649
810848,38.905654,-77.023958
810849,38.917179,-77.02696
810850,38.89063,-76.938172
810851,38.630794,-77.310895
810852,38.980145,-77.026558
810853,38.95647,-77.02749
810854,38.904274,-76.993758
810855,38.931152,-77.038308
810856,38.905578,-77.039026
810857,38.899006,-76.9775
810858,38.917745,-77.04069
810859,38.744488,-77.218927
810860,38.900121,-76.985141
810861,38.881096,-76.987216
810862,38.925197,-76.996103
810863,38.953299,-76.923577
810864,38.911051,-77.045192
810865,38.899886,-77.02026
810866,38.873858,-76.969887
810867,38.9002,-76.99024
810868,38.899884,-77.01826
810869,38.90293,-77.023938
810870,38.911128,-77.031951
810871,38.910413,-77.048794
810872,38.899888,-77.021979
810873,38.900364,-77.04368
810874,38.900364,-77.04368
810875,38.900364,-77.04368
810876,38.903732,-77.005884
810877,38.909773,-77.06449
810878,38.899888,-77.021963
810879,38.902088,-77.048831
810880,38.90592,-76.99751
810881,38.896609,-77.039461
810882,38.903069,-77.051806
810883,38.921508,-77.072352
810884,38.899819,-77.025993
810885,38.904303,-77.062789
810886,38.897427,-77.043651
810887,38.900275,-76.989872
810888,38.898819,-77.038475
810889,38.898241,-77.0271
810890,38.910432,-77.059429
810891,38.899819,-77.025993
810892,38.929577,-77.031851
810893,38.877033,-77.021485
810894,38.899819,-77.025993
810895,38.900905,-77.017981
810896,38.882915,-76.987597
810897,38.934097,-76.965824
810898,38.902663,-77.039368
810899,38.906129,-77.02696
810900,38.91562,-77.032031
810901,38.899819,-77.025993
810902,38.889876,-76.986294
810903,38.905726,-77.042024
810904,38.934596,-76.964837
810905,38.907167,-77.039551
810906,38.907167,-77.039415
810907,38.914837,-77.024042
810908,38.932956,-77.023712
810909,38.928733,-77.037351
810910,38.91707,-77.024912
810911,38.937609,-77.024498
810912,38.836296,-76.950205
810913,38.93562,-77.024254
810914,39.011513,-76.974795
810915,38.728292,-77.211435
810916,38.900573,-77.006675
810917,39.089557,-77.184127
810918,38.630794,-77.310895
810919,38.900793,-76.952349
810920,38.792441,-77.061897
810921,38.897338,-77.011868
810922,38.900278,-76.99949
810923,38.916124,-77.028006
810924,38.897338,-77.011868
810925,38.940271,-77.025021
810926,38.988942,-77.521114
810927,38.988942,-77.521114
810928,38.900205,-77.000571
810929,38.894041,-77.02156
810930,38.911928,-77.032024
810931,38.922292,-77.043174
810932,38.92904,-77.023229
810933,38.911205,-77.048434
810934,38.905137,-77.067994
810935,38.923911,-77.025503
810936,38.907235,-77.03766
810937,38.887083,-76.996117
810938,38.896208,-77.026019
810939,38.904924,-77.040603
810940,38.910448,-77.042846
810941,38.90516,-77.067034
810942,38.903737,-77.03195
810943,38.924755,-77.032241
810944,38.887248,-76.996119
810945,38.887248,-76.996119
810946,38.926285,-77.036938
810947,38.902803,-77.033525
810948,38.886527,-76.930027
810949,38.833029,-77.159243
810950,38.894444,-77.026001
810951,38.909715,-77.01675
810952,39.098064,-77.113226
810953,38.905656,-77.043449
810954,38.89734,-77.0199
810955,38.915563,-77.00509
810956,38.884585,-76.993763
810957,38.915638,-77.004582
810958,38.923939,-76.995488
810959,38.900328,-77.015278
810960,38.9294,-76.96747
810961,38.911532,-77.032025
810962,38.916989,-77.023955
810963,38.916989,-77.023955
810964,38.916989,-77.023955
810965,38.916998,-77.027037
810966,38.939003,-77.032654
810967,38.939003,-77.032654
810968,38.915568,-77.031956
810969,38.907729,-77.032024
810970,38.911916,-77.012085
810971,38.914954,-77.01223
810972,38.910665,-77.027039
810973,38.899247,-77.033564
810974,38.926659,-76.994888
810975,38.915598,-77.012385
810976,38.915568,-77.012746
810977,38.883962,-77.022098
810978,38.921197,-77.043724
810979,38.921937,-77.072611
810980,38.892759,-77.019899
810981,38.900275,-76.991485
810982,38.921865,-77.072577
810983,38.906129,-77.02696
810984,38.929027,-77.037541
810985,38.91399,-76.984287
810986,38.928733,-77.037351
810987,38.917074,-77.027152
810988,38.907758,-77.031874
810989,38.946473,-77.0328
810990,38.890916,-76.990169
810991,38.90724,-77.029623
810992,38.881185,-76.990322
810993,38.902522,-77.031955
810994,38.889725,-76.983614
810995,38.8898,-76.980764
810996,38.915628,-77.023893
810997,38.883103,-76.934317
810998,38.90331,-76.937622
810999,38.910387,-77.031953
811000,38.916998,-77.03195
811001,38.884007,-77.018877
811002,38.876458,-77.015208
811003,38.905231,-77.057012
811004,38.914112,-77.066807
811005,38.903737,-77.03195
811006,38.915829,-77.012254
811007,38.930597,-77.023454
811008,38.900275,-76.989688
811009,38.900277,-76.992503
811010,38.929745,-76.974757
811011,38.912605,-77.0199
811012,38.878403,-77.017566
811013,38.898957,-76.977251
811014,38.924827,-76.986274
811015,38.91141,-77.065359
811016,38.909712,-77.04797
811017,38.905231,-77.057012
811018,38.909973,-76.996473
811019,38.909973,-76.996473
811020,38.812647,-77.270017
811021,38.907316,-77.024032
811022,38.915738,-77.020658
811023,38.774532,-77.08508
811024,38.824758,-77.124544
811025,38.928804,-77.032612
811026,39.011513,-76.974795
811027,38.895114,-76.995895
811028,38.888207,-77.076349
811029,38.73925,-77.089116
811030,38.878241,-77.004891
811031,38.812725,-76.921005
811032,38.876552,-76.99547
811033,38.833509,-77.154893
811034,38.864482,-76.99875
811035,38.903734,-77.016174
811036,38.85843,-76.991809
811037,38.847987,-76.996897
811038,38.898313,-77.02962
811039,38.967288,-77.027501
811040,38.910806,-77.065139
811041,38.912098,-77.06571
811042,38.913955,-77.066708
811043,38.914825,-77.067176
811044,38.95489,-77.069636
811045,38.949864,-77.080298
811046,38.913551,-76.988672
811047,38.912559,-77.05722
811048,38.887563,-77.014063
811049,38.887581,-77.031986
811050,38.895112,-77.036366
811051,38.901567,-76.987411
811052,38.924284,-76.986417
811053,38.911352,-77.065335
811054,38.937088,-77.032805
811055,38.883241,-77.015188
811056,38.910677,-77.064973
811057,38.913636,-77.015911
811058,38.902525,-77.044896
811059,38.833647,-77.008411
811060,38.920481,-77.071744
811061,38.914646,-77.018109
811062,38.919848,-77.040754
811063,38.924267,-77.03912
811064,38.833647,-77.008411
811065,38.908641,-77.011178
811066,38.840393,-77.000573
811067,38.95633,-77.021242
811068,38.88323,-76.957931
811069,38.88329,-76.951437
811070,38.907031,-77.003557
811071,38.935392,-77.026032
811072,38.916711,-77.022945
811073,38.964953,-77.013648
811074,38.915494,-77.020922
811075,38.795097,-77.189469
811076,38.871511,-77.180384
811077,38.871511,-77.180384
811078,38.888232,-77.026003
811079,38.900275,-76.989718
811080,38.884007,-77.018877
811081,38.93643,-77.032805
811082,38.916767,-77.046739
811083,38.872959,-77.01065
811084,38.914462,-77.015758
811085,38.964833,-77.036417
811086,38.92359,-77.051459
811087,38.917408,-76.970708
811088,38.884186,-77.028725
811089,38.923902,-77.05163
811090,38.912961,-77.045249
811091,38.930495,-77.033629
811092,38.908465,-77.063975
811093,38.96863,-77.027378
811094,38.898077,-77.033569
811095,38.930597,-77.023454
811096,38.959041,-77.084846
811097,38.913019,-77.045439
811098,38.937609,-77.024498
811099,38.9089,-76.98186
811100,38.899819,-77.025993
811101,38.937132,-77.032805
811102,38.913001,-77.021842
811103,38.91036,-77.064904
811104,38.898288,-76.946699
811105,38.908489,-77.063823
811106,38.950803,-77.078231
811107,38.883241,-77.015188
811108,38.950801,-77.033427
811109,38.88485,-77.015267
811110,38.900205,-77.031956
811111,38.917072,-77.028228
811112,38.899178,-77.040626
811113,38.884485,-77.028123
811114,38.905802,-77.02696
811115,38.91989,-77.041691
811116,38.937186,-77.032805
811117,38.905299,-76.996163
811118,38.900275,-76.987867
811119,38.93281,-77.023772
811120,38.884957,-77.031935
811121,38.928705,-77.027509
811122,38.961013,-77.02803
811123,38.943947,-77.077463
811124,38.945494,-77.078324
811125,38.900278,-76.99949
811126,38.916187,-76.973679
811127,38.964105,-77.075179
811128,38.965774,-77.076164
811129,38.947908,-77.079674
811130,38.963181,-77.074643
811131,38.917071,-77.02609
811132,38.858906,-76.968195
811133,38.870095,-76.964698
811134,38.917836,-77.023058
811135,38.862504,-76.956725
811136,38.914837,-77.024042
811137,38.916922,-77.028229
811138,38.909613,-76.995842
811139,38.936164,-76.979851
811140,38.878403,-77.017566
811141,38.936164,-76.979851
811142,38.91433,-77.02184
811143,38.918185,-77.02481
811144,38.900793,-76.952349
811145,38.884914,-77.02037
811146,38.876458,-77.015208
811147,38.918185,-77.02481
811148,38.881868,-77.028028
811149,38.922548,-77.078774
811150,38.906176,-77.070349
811151,38.881868,-77.028028
811152,38.940731,-77.07249
811153,38.881868,-77.028028
811154,38.887248,-76.996119
811155,38.961671,-77.033146
811156,38.919788,-77.026067
811157,38.960162,-77.024203
811158,38.90609,-77.070346
811159,38.908573,-77.0199
811160,38.921997,-76.988669
811161,38.885678,-76.996254
811162,38.937608,-77.032729
811163,38.912605,-77.045157
811164,38.932573,-76.991074
811165,38.907792,-77.042452
811166,38.934594,-76.991088
811167,38.96508,-77.027776
811168,38.916767,-77.046739
811169,38.952028,-77.080353
811170,38.879816,-77.024947
811171,38.932342,-77.082993
811172,38.908952,-77.032024
811173,38.905625,-77.046646
811174,38.930617,-77.023381
811175,38.881868,-77.028028
811176,38.905802,-77.02696
811177,38.871402,-77.012098
811178,38.881868,-77.028028
811179,38.894907,-77.023038
811180,38.90743,-77.042058
811181,38.915497,-77.030688
