inspection_id,latitude,longitude,census_block
405417,38.89385,-77.044086,1045
405418,38.925346,-76.995324,2000
405419,38.952067,-77.027375,4009
405420,38.89385,-77.044086,1045
405421,38.898245,-77.045474,2008
405422,38.9102,-76.984991,2001
405423,38.886113,-77.019306,1004
405424,38.931236,-77.02362,1007
405425,38.893024,-76.947267,2001
405426,38.893024,-76.947267,2001
405427,38.883241,-77.015188,2015
405428,38.883241,-77.015188,2015
405429,38.964147,-77.075197,1005
405430,38.892106,-76.951445,3005
405431,38.88485,-77.015267,2007
405432,38.88485,-77.015267,2007
405433,38.959359,-77.03373,2008
405434,38.952906,-77.027571,4009
405435,38.930597,-77.023454,1008
405436,38.88485,-77.015267,2007
405437,38.907616,-76.986781,1003
405438,38.959359,-77.03373,2008
405439,38.93281,-77.023772,3001
405440,38.916417,-77.005165,2006
405441,38.908189,-76.999685,1024
405442,38.900793,-76.952349,2001
405443,38.89701,-76.961181,1000
405444,38.902245,-76.949212,1004
405445,38.899891,-76.925091,2003
405446,38.926762,-77.022896,2003
405447,38.926762,-77.022896,2003
405448,38.900239,-76.984269,1000
405449,38.902773,-77.043535,1013
405450,38.905271,-77.043450000000007,1004
405451,38.90331,-76.937622,2009
405452,38.931,-77.032645,2009
405453,38.898065,-76.972128,1001
405454,39.014079,-77.002336,NA
405455,38.886072,-77.021912,2010
405456,38.905656,-77.043449,2020
405457,38.910275,-77.043808,1010
405458,38.895331,-77.01223,1017
405459,38.850977,-76.974205,1002
405460,38.833647,-77.008411,1003
405461,38.904277,-77.008992,2026
405462,38.930597,-77.023454,1008
405463,38.850924,-76.974124,1002
405464,38.964105000000004,-77.075179,1005
405465,38.925346,-76.995324,2000
405466,38.909639,-77.046635,5002
405467,38.860087,-76.966293,2003
405468,38.925346,-76.995324,2000
405469,38.883202,-77.009068,2023
405470,38.909715,-77.045932,1015
405471,38.935103,-77.032972,2005
405472,38.91296,-77.045412,1001
405473,38.89562,-77.013578999999993,1017
405474,38.934211,-77.032657,2004
405475,38.8849,-77.028199,2014
405476,38.818376,-77.149533,NA
405477,38.914982,-77.041585,2005
405478,38.873858,-76.969887,2008
405479,38.917408,-76.970708,3023
405480,38.94705,-77.065093,1001
405481,38.886508,-76.945036,2007
405482,38.89383,-76.950124,2002
405483,38.90393,-77.033069,2003
405484,38.905308,-77.047479,1006
405485,38.902803,-77.033525,1008
405486,38.873908,-76.971333,1002
405487,38.963166,-77.074812,1009
405488,38.981554,-76.868311,NA
405489,38.825661,-77.198589,NA
405490,38.905646,-77.032412,1006
405491,38.905646,-77.032412,1006
405492,38.902803,-77.033525,1008
405493,38.927798,-76.978301,2017
405494,38.913105,-76.989145,1006
405495,38.916088,-77.031878,2008
405496,38.908218,-76.982147,2002
405497,38.902677,-77.03371,2004
405498,38.89734,-77.0199,2007
405499,38.900202,-77.043461,1032
405500,38.918977,-76.991931,2023
405501,38.900867,-77.023977,1001
405502,38.902778,-77.033698,2004
405503,38.901986,-77.05012,1004
405504,38.901986,-77.05012,1004
405505,38.89884,-77.00334,1004
405506,38.895655,-77.030828,1041
405507,38.892982,-76.942529,4006
405508,38.901567,-76.987411,1019
405509,38.892759,-77.019899,1041
405510,38.918717,-77.048312,3008
405511,38.897409,-76.993557,2003
405512,38.898314,-77.033644,1021
405513,38.89734,-77.0199,2007
405514,38.898397,-77.047211,3000
405515,38.90436,-77.034499,2003
405516,38.899083,-77.01998,2005
405517,38.894852,-76.978838,2000
405518,38.925346,-76.995324,2000
405519,38.895655,-77.030828,1041
405520,38.912584,-77.074117,1001
405521,38.93418,-77.023973,1001
405522,38.925346,-76.995324,2000
405523,38.89892,-77.021991,1015
405524,38.898314,-77.033644,1021
405525,38.895655,-77.030828,1041
405526,38.895655,-77.030828,1041
405527,38.892759,-77.019899,1041
405528,38.907469,-77.003407,2004
405529,38.895331,-77.01223,1017
405530,38.89562,-77.013578999999993,1017
405531,38.886012,-76.996258,1021
405532,38.903737,-77.034577,2005
405533,38.91562,-77.032031,2000
405534,38.95213,-77.027382,4009
405535,38.885678,-76.996254,1021
405536,38.887194,-77.002042,1004
405537,38.930509,-77.02335,3003
405538,38.930017,-77.023369,4001
405539,38.833647,-77.008411,1003
405540,38.833647,-77.008411,1003
405541,38.960058,-77.085261,2011
405542,38.824388,-77.012157,2010
405543,38.953034,-77.027509,4003
405544,38.892534,-77.013559,1039
405545,38.895806,-76.920513,1009
405546,38.879782,-77.021977,2039
405547,38.896291,-76.921966,2007
405548,38.92904,-77.023229,1014
405549,38.898864,-77.02199,1015
405550,38.896403,-77.033649,1029
405551,38.903902,-77.06305,4029
405552,38.905186,-77.050624,3004
405553,38.888449,-76.937138,1003
405554,38.930597,-77.023454,1008
405555,38.901252,-77.046318,1029
405556,38.888788,-76.937251,1003
405557,38.886955,-77.001751,1004
405558,38.924755,-77.032241,2002
405559,38.921687,-77.042235,1003
405560,38.920867,-77.042177,1000
405561,38.886886,-77.019911,1004
405562,38.917999,-77.041729,2001
405563,38.899146,-77.040555,2000
405564,38.892759,-77.019899,1041
405565,38.886886,-77.019911,1004
405566,38.89604,-76.986209,2009
405567,38.895655,-77.030828,1041
405568,38.902599,-77.045341,1012
405569,38.89385,-77.044086,1045
405570,38.895655,-77.030828,1041
405571,38.89385,-77.044086,1045
405572,38.89385,-77.044086,1045
405573,38.92031,-76.999241,2001
405574,38.901463,-77.025987,1025
405575,38.918893,-77.041756,2000
405576,38.902446,-77.017321,1007
405577,38.916929,-77.0409,2003
405578,38.918781,-77.041756,2000
405579,38.916995,-77.041381,2006
405580,38.898314,-77.033644,1021
405581,38.898819,-77.038475,1033
405582,38.824388,-77.012157,2010
405583,38.907336,-77.003429,2004
405584,38.89732,-77.008425,2040
405585,38.907031,-77.003557,2004
405586,38.89732,-77.008425,2040
405587,38.89385,-77.044086,1045
405588,38.90526,-77.051408,3004
405589,38.886886,-77.019911,1004
405590,38.887493,-77.022967,2000
405591,38.904669,-76.928593,1010
405592,38.886992,-77.001821,1004
405593,38.907675,-77.071609,1001
405594,38.919198,-77.07064,2029
405595,38.928255,-76.977924,2017
405596,38.914837,-77.024042,2015
405597,38.912584,-77.074117,1001
405598,38.88456,-77.025978,2006
405599,38.900128,-76.994579,2001
405600,38.914838,-77.024042,2015
405601,38.934596,-76.964837,3008
405602,38.900128,-76.994827,2001
405603,38.886886,-77.019911,1004
405604,38.89734,-77.0199,2007
405605,38.906283,-77.023885,2000
405606,38.914838,-77.024042,2015
405607,38.930597,-77.023454,1008
405608,38.896282,-76.934141,1017
405609,38.890882,-76.944559,1001
405610,38.886955,-77.001751,1004
405611,38.881868,-77.028028,2025
405612,38.919449,-76.978616,3016
405613,38.892564,-77.013559,1039
405614,38.919387,-76.978671,2006
405615,38.907675,-77.071609,1001
405616,38.898322,-77.046657,2007
405617,38.89385,-77.044086,1045
405618,38.912584,-77.074117,1001
405619,38.898322,-77.046657,2007
405620,38.897354,-77.041705,2012
405621,38.898288,-76.946699,1004
405622,38.898446,-77.021914,2005
405623,38.895475,-77.033868,1033
405624,38.895655,-77.030828,1041
405625,38.899736,-77.020037,2005
405626,38.905186,-77.050624,3004
405627,38.899884,-77.01826,1010
405628,38.892534,-77.013559,1039
405629,38.892759,-77.019899,1041
405630,38.892759,-77.019899,1041
405631,38.910204,-77.043768,1012
405632,38.910204,-77.043768,1012
405633,38.913196,-77.045408,2005
405634,38.910275,-77.043808,1010
405635,38.833647,-77.008411,1003
405636,38.910275,-77.043808,1010
405637,38.923622,-77.051473,1011
405638,38.917805,-77.021821,2012
405639,38.910301,-77.043729,1010
405640,38.833647,-77.008411,1003
405641,38.923512,-76.972048,3001
405642,38.86642,-76.983186,1000
405643,38.910275,-77.043808,1010
405644,38.924991,-76.965527,1017
405645,38.867064,-76.985045,5022
405646,38.831398,-77.007677,2006
405647,38.88485,-77.015267,2007
405648,38.920924,-77.042037,1003
405649,38.88485,-77.015267,2007
405650,38.914889,-77.041585,2005
405651,38.86589,-76.979862,3005
405652,38.914889,-77.041585,2005
405653,38.886113,-77.019306,1004
405654,38.886072,-77.021912,2010
405655,38.912605,-77.045157,1004
405656,38.930597,-77.023454,1008
405657,38.896556,-77.050191,3005
405658,38.897427,-77.043651,2005
405659,38.896308,-77.050042,3006
405660,38.833647,-77.008411,1003
405661,38.916767,-77.046739,2004
405662,38.912584,-77.074117,1001
405663,38.898864,-77.02199,1015
405664,38.912584,-77.074117,1001
405665,38.907675,-77.071609,1001
405666,38.90087,-77.021911,2002
405667,38.912584,-77.074117,1001
405668,38.917043,-77.041301,2006
405669,38.902096,-77.050531,3011
405670,38.886886,-77.019911,1004
405671,38.903737,-77.034577,2005
405672,38.833647,-77.008411,1003
405673,38.954918,-77.069674,3009
405674,38.886886,-77.019911,1004
405675,38.900364,-77.04368,1028
405676,38.963363,-77.074762,1009
405677,38.963363,-77.074762,1009
405678,38.963363,-77.074762,1009
405679,38.963363,-77.074762,1009
405680,38.963363,-77.074762,1009
405681,38.963363,-77.074762,1009
405682,38.963363,-77.074762,1009
405683,38.955113,-77.069764,3009
405684,38.902803,-77.033525,1008
405685,38.873908,-76.971333,1002
405686,38.887493,-77.022967,2000
405687,38.923512,-76.972048,3001
405688,38.824388,-77.012157,2010
405689,38.89732,-77.008425,2040
405690,38.89732,-77.008425,2040
405691,38.899283,-77.040494,1031
405692,38.920983,-76.997828,2001
405693,38.92031,-76.999241,2001
405694,38.920335,-76.999189,2001
405695,38.902677,-77.03371,2004
405696,38.898813,-77.039459,1033
405697,38.914452,-77.022869,2017
405698,38.900617,-77.044825,1000
405699,38.90393,-77.033069,2003
405700,38.905727,-77.041921,2020
405701,38.89734,-77.0199,2007
405702,38.882617,-76.985582,2005
405703,38.954855,-77.06981,3009
405704,38.903109,-77.051896,1001
405705,38.896135,-77.050193,3005
405706,38.833647,-77.008411,1003
405707,38.912584,-77.074117,1001
405708,38.923622,-77.051473,1011
405709,38.90564,-77.005884,2021
405710,38.89389,-76.975148,1017
405711,38.839831,-76.993676,1004
405712,38.912584,-77.074117,1001
405713,38.898272,-76.976599,1005
405714,38.932493,-77.023798,1004
405715,38.963181,-77.074643,1009
405716,38.91296,-77.045412,1001
405717,38.905656,-77.043449,2020
405718,38.905656,-77.043449,2020
405719,38.892592,-76.950947,2003
405720,38.912751,-77.045319,1001
405721,38.905656,-77.043449,2020
405722,38.963178,-77.074477,1012
405723,38.887581,-77.031986,2004
405724,38.892083,-76.978379,2000
405725,38.887581,-77.031986,2004
405726,38.887581,-77.031986,2004
405727,38.906369,-77.044816,2009
405728,38.887581,-77.031986,2004
405729,38.963996,-77.07513,1009
405730,38.928255,-76.977924,2017
405731,38.89732,-77.008425,2040
405732,38.932663,-76.99093,2009
405733,38.888449,-76.937138,1003
405734,38.89732,-77.008425,2040
405735,38.915909,-77.017332,1004
405736,38.887592,-76.985511,1010
405737,38.89385,-77.044086,1045
405738,38.839852,-76.993676,1004
405739,38.882273,-76.933624,2005
405740,38.904277,-77.008992,2026
405741,38.954855,-77.06981,3009
405742,38.899146,-77.040555,2000
405743,38.89734,-77.0199,2007
405744,38.900364,-77.04368,1028
405745,38.890874,-76.952346,3005
405746,38.898808,-77.02199,1015
405747,38.898585,-77.021989,1015
405748,38.879782,-77.021977,2039
405749,38.899809,-77.018931,1015
405750,38.92904,-77.023229,1014
405751,38.928804,-77.032612,1000
405752,38.902588,-76.999323,2046
405753,38.887581,-77.031986,2004
405754,38.965415,-77.075928,1004
405755,38.88456,-77.025978,2006
405756,38.963196,-77.074485,1012
405757,38.886886,-77.019911,1004
405758,38.930891,-77.032646,2009
405759,38.887581,-77.031986,2004
405760,38.893533,-76.955154,2001
405761,38.910217,-76.935758,1040
405762,38.887592,-76.985511,1010
405763,38.89732,-77.008425,2040
405764,38.89732,-77.008425,2040
405765,38.867064,-76.985045,5022
405766,38.90244,-77.003058,2036
405767,38.824388,-77.012157,2010
405768,38.924267,-77.03912,3004
405769,38.898913,-77.003504,1004
405770,38.831847,-77.007195,2006
405771,38.82336,-77.005224,2002
405772,38.930702,-77.032649,2009
405773,38.901323,-77.003568,2035
405774,38.894907,-77.023038,1027
405775,38.823118,-77.004751,2002
405776,38.921327,-76.996192,2021
405777,38.930269,-77.032588,1001
405778,38.911747,-76.934694,1012
405779,38.933581,-77.03273,2006
405780,38.928804,-77.032612,1000
405781,38.931737,-77.032659,2008
405782,38.899736,-77.020037,2005
405783,38.916767,-77.046739,2004
405784,38.902003,-77.018928,1008
405785,38.932482,-77.032733,1003
405786,38.89734,-77.0199,2007
405787,38.920208,-77.025262,2003
405788,38.903092,-76.922533,2000
405789,38.930269,-77.032588,1001
405790,38.930476,-77.031727,1001
405791,38.916044,-76.973591,3023
405792,38.905305,-77.032125,1007
405793,38.921659,-77.03193,3002
405794,38.905646,-77.027037000000007,2013
405795,38.903738,-77.033076,1007
405796,38.884191,-77.029151,2014
405797,38.924991,-76.965527,1017
405798,38.905646,-77.027037000000007,2013
405799,38.884191,-77.029151,2014
405800,38.894522,-76.913594,2000
405801,38.884191,-77.029151,2014
405802,38.9206,-77.03184,1002
405803,38.884191,-77.029151,2014
405804,38.909715,-77.01675,1014
405805,39.144514,-76.818173,NA
405806,38.920335,-76.999189,2001
405807,38.920996,-76.997801,2001
405808,38.934596,-76.964837,3008
405809,38.869328,-76.960291,2021
405810,38.873858,-76.969887,2008
405811,38.905308,-77.047479,1006
405812,38.86919,-76.959991,2021
405813,38.894604,-76.913744,2001
405814,38.869052,-76.959612,2021
405815,38.902677,-77.03371,2004
405816,38.998401,-76.97578,NA
405817,38.873715,-76.934704,2021
405818,38.854312,-76.965376,2009
405819,38.90393,-77.033069,2003
405820,38.906251,-77.05133,3003
405821,38.90555,-77.065271,3009
405822,38.903671,-77.03326,2004
405823,38.900704,-77.0449,1000
405824,38.877514,-76.985512,1008
405825,38.930892,-77.03073,1001
405826,38.89734,-77.0199,2007
405827,38.898389,-77.029879,1009
405828,38.905121,-77.065473,4026
405829,38.898397,-77.047211,3000
405830,38.898329,-77.048836,3000
405831,38.95633,-77.021242,2003
405832,38.918309,-77.032026,1001
405833,38.956505,-77.017811,6005
405834,38.873858,-76.969887,2008
405835,38.956447,-77.022425,2001
405836,38.896262,-76.948019,1013
405837,38.898314,-77.033644,1021
405838,38.921687,-77.042235,1003
405839,38.956555,-77.016109,6005
405840,38.896414,-76.94783,1013
405841,38.873858,-76.969887,2008
405842,38.900275,-76.991424,1015
405843,38.920867,-77.042177,1000
405844,38.956448,-77.022398,2001
405845,38.898633,-77.051356,2018
405846,38.846016,-77.12436,NA
405847,38.907042,-77.063219,3000
405848,38.890129,-77.03303,1151
405849,38.900124,-76.98731,1002
405850,38.917999,-77.041729,2001
405851,38.911205,-77.048434,1011
405852,38.870095,-76.964698,3000
405853,38.908453,-77.06397,2006
405854,38.902854,-76.934699,2002
405855,38.901444,-77.053386,1008
405856,38.892592,-76.950947,2003
405857,38.892592,-76.950947,2003
405858,38.998736,-77.017396,NA
405859,38.852138,-76.970599000000007,1009
405860,38.90526,-77.051408,3004
405861,38.873858,-76.969887,2008
405862,38.911051,-77.045192,1008
405863,38.84926,-76.985281,3004
405864,38.847586,-76.980548,1010
405865,38.885929,-76.919798,2000
405866,38.896414,-76.94783,1013
405867,38.919293,-77.032026,1000
405868,38.902853,-77.033503,1008
405869,38.930495,-77.033629,2003
405870,38.920656,-77.04196,1003
405871,38.89824,-77.041106,2003
405872,38.923497,-77.041302,3005
405873,38.90487,-77.023944,2009
405874,38.898314,-77.033644,1021
405875,38.935392,-77.026032,2008
405876,38.956397,-77.0242,5000
405877,38.880503,-76.985953,2002
405878,38.900275,-76.991424,1015
405879,38.887581,-77.031986,2004
405880,38.887592,-76.985511,1010
405881,38.887581,-77.031986,2004
405882,38.938799,-77.024796,1004
405883,38.938799,-77.024796,1004
405884,38.938799,-77.024796,1004
405885,38.960091,-77.085381,1000
405886,38.902599,-77.045396,1012
405887,38.93418,-77.023973,1001
405888,38.887581,-77.031986,2004
405889,38.900275,-76.991342,1015
405890,38.887592,-76.985511,1010
405891,38.940727,-77.028229,1002
405892,38.914132,-76.975127,3039
405893,38.941794,-77.031141,3000
405894,38.900275,-76.991363,1015
405895,38.919856,-76.971221,1034
405896,38.893311,-77.014647,1040
405897,38.927798,-76.978301,2017
405898,38.90247,-77.048827,1010
405899,38.921997,-76.988669,2003
405900,38.902525,-77.044896,1016
405901,38.921696,-77.043532,1002
405902,38.89732,-77.008425,2040
405903,38.910275,-77.043808,1010
405904,38.921759,-77.043482,1002
405905,38.89929,-77.054236,2005
405906,38.918331,-77.031876,1006
405907,38.899226,-77.054097,2005
405908,38.89921,-77.054075,2005
405909,38.905125,-77.065296,4026
405910,38.924315,-77.040304,3003
405911,38.920996,-76.997801,2001
405912,38.912681,-77.045231,1001
405913,38.911231,-77.044269,1006
405914,38.911231,-77.044269,1006
405915,38.916922,-77.028229,2006
405916,38.924352,-77.040143,3004
405917,38.898731,-76.975473,1004
405918,38.916922,-77.028229,2006
405919,39.060457,-77.091853,NA
405920,38.900905,-77.017981,1011
405921,38.924698,-77.039725,3002
405922,38.914898,-77.046264,1002
405923,38.949949,-77.080286,4018
405924,38.949949,-77.080286,4018
405925,38.893533,-76.955154,2001
405926,38.925626,-77.038108,1001
405927,38.904368,-77.044823,1004
405928,38.902778,-77.033698,2004
405929,39.022092,-76.926316,NA
405930,38.94515,-77.023502,2002
405931,38.906369,-77.044816,2009
405932,38.950801,-77.033427,1005
405933,38.905656,-77.043449,2020
405934,38.899763,-77.015239,1007
405935,38.990904,-77.003494,NA
405936,38.92588,-77.036487,3000
405937,38.912631,-77.045253,1001
405938,38.930807,-77.036532,1000
405939,38.902589999999996,-77.002961,2037
405940,38.904642,-77.044825,1004
405941,38.846079,-76.982878,1003
405942,38.89732,-77.008425,2040
405943,38.833647,-77.008411,1003
405944,38.92031,-76.999241,2001
405945,38.833647,-77.008411,1003
405946,38.833647,-77.008411,1003
405947,38.833647,-77.008411,1003
405948,38.86642,-76.983186,1000
405949,38.899895,-77.052743,4003
405950,38.926285,-77.036938,3000
405951,38.923513,-77.041412,3003
405952,38.897427,-77.043651,2005
405953,38.899578,-77.052883,2017
405954,38.932425,-77.085309,3007
405955,38.932425,-77.085309,3007
405956,38.91562,-77.032031,2000
405957,38.95639,-77.024391,5000
405958,38.95633,-77.021242,2003
405959,38.924033,-77.04047,3005
405960,38.897277,-77.04752,3004
405961,38.956555,-77.016109,6005
405962,38.901337,-77.044902,1029
405963,38.898641,-77.021989,1015
405964,38.914433,-77.046087,2006
405965,38.931973,-77.028217,1006
405966,38.89732,-77.008425,2040
405967,38.895478,-77.019004,2011
405968,38.863532,-76.992928,1036
405969,38.924129,-77.04034,3005
405970,38.91409,-77.044873,2004
405971,38.894066,-77.021485,2013
405972,38.960058,-77.085261,2011
405973,38.91113,-77.044305,1010
405974,38.912751,-77.045319,1001
405975,38.470281,-77.433188,NA
405976,38.924352,-77.040143,3004
405977,38.922269,-77.042495,1003
405978,38.917896,-77.041722,2001
405979,38.896461,-77.031888,1035
405980,38.896461,-77.031888,1035
405981,38.93056,-76.977953,2017
405982,38.89734,-77.0199,2007
405983,38.910204,-77.043768,1012
405984,38.924446,-77.040101,3002
405985,38.902532,-77.061134,4042
405986,38.909636,-77.047744,4000
405987,38.909716,-77.045884,1015
405988,38.919387,-76.978671,2006
405989,38.890482,-76.937856,3007
405990,38.833647,-77.008411,1003
405991,38.838181,-76.917431,NA
405992,38.885924,-76.919781,2000
405993,38.926285,-77.036938,3000
405994,38.899146,-77.040555,2000
405995,38.897347,-77.05487,1059
405996,38.921997,-76.988669,2003
405997,38.895655,-77.030828,1041
405998,38.833647,-77.008411,1003
405999,38.899736,-77.019974,2005
406000,38.9206,-77.03184,1002
406001,38.919912,-77.000397,2001
406002,38.900093,-77.02184,2002
406003,38.960091,-77.085381,1000
406004,38.932482,-77.032733,1003
406005,38.895353,-77.011062,1022
406006,38.923839,-77.051602,1011
406007,38.884191,-77.029151,2014
406008,38.928804,-77.032612,1000
406009,38.928804,-77.032612,1000
406010,38.924089,-77.051714,1011
406011,38.894999,-77.010927,1022
406012,38.919856,-76.971221,1034
406013,38.930891,-77.032646,2009
406014,38.930891,-77.032646,2009
406015,38.930891,-77.032646,2009
406016,38.930891,-77.032646,2009
406017,38.924033,-77.04047,3005
406018,38.903575,-77.018851,2010
406019,38.924315,-77.040304,3003
406020,38.930702,-77.032649,2009
406021,38.963317,-77.007138,2011
406022,38.903723,-77.018998,2008
406023,38.923973,-77.040539,3005
406024,38.901323,-77.003568,2035
406025,38.935176,-76.990049,1019
406026,38.902596,-77.020769,2007
406027,38.923528,-77.051513,2002
406028,38.8986,-76.932089,1006
406029,38.915582,-77.554946,NA
406030,38.89853,-77.021839,2005
406031,38.896122,-77.011432,1021
406032,38.927798,-76.978301,2017
406033,38.929782,-76.974702,2014
406034,38.899813,-77.021914,2005
406035,38.902594,-77.018403,2010
406036,38.931215,-77.000982,1005
406037,38.900154,-77.016199,1012
406038,38.921193,-77.042107,1003
406039,38.924226,-77.040337,3004
406040,38.923536,-77.041172,3005
406041,38.935176,-76.990049,1019
406042,38.897354,-77.041705,2012
406043,38.899178,-77.040626,2000
406044,38.912533,-77.038652,4001
406045,38.926285,-77.036938,3000
406046,38.908761,-77.023135,2008
406047,38.923347,-77.042822,3003
406048,38.899884,-77.018962,2003
406049,38.912631,-77.045253,1001
406050,38.928805,-77.032612,2001
406051,38.932425,-77.085309,3007
406052,38.900199,-77.012174,1019
406053,38.922373,-77.009042,1001
406054,38.903743,-77.041673,1002
406055,38.903743,-77.041673,1002
406056,38.920096,-76.970286,1031
406057,38.897338,-77.011868,1001
406058,38.903666,-77.040108,1019
406059,38.902778,-77.033698,2004
406060,38.902778,-77.033698,2004
406061,38.897338,-77.011868,1001
406062,38.903671,-77.03326,2004
406063,38.903667,-77.04027,1019
406064,38.903743,-77.041673,1002
406065,38.90393,-77.033069,2003
406066,38.903743,-77.041673,1002
406067,38.89732,-77.008425,2040
406068,38.902803,-77.033525,1008
406069,38.893533,-76.955154,2001
406070,38.89732,-77.008425,2040
406071,38.900905,-77.017981,1011
406072,38.903092,-76.922533,2000
406073,38.873858,-76.969887,2008
406074,38.903723,-77.018998,2008
406075,38.925512,-77.203399,NA
406076,38.903743,-77.041673,1002
406077,38.988942,-77.521114,NA
406078,38.916044,-76.973591,3023
406079,38.93691,-77.397459,NA
406080,38.837554,-76.99843,1006
406081,38.89824,-77.041106,2003
406082,38.899855,-77.054937,2008
406083,38.83629,-77.000759,1006
606085,38.900342,-77.056153,2005
606086,38.917043,-77.041301,2006
606087,38.91562,-77.032031,2000
606088,38.912605,-77.045157,1004
606089,38.914982,-77.041585,2005
606090,38.902089,-77.023989,1025
606091,38.902089,-77.023989,1025
606092,38.902089,-77.023989,1025
606093,38.898447,-77.023964,1016
606094,38.91293,-77.045399,1001
606095,38.897418,-77.02978,1020
606096,38.897338,-77.011868,1001
606097,38.902511,-76.993755,1012
606098,38.899736,-77.019974,2005
606099,38.892759,-77.019899,1041
606100,38.897338,-77.011868,1001
606101,38.914485,-77.003431,2007
606102,38.895655,-77.030828,1041
606103,38.924799,-76.986303,1008
606104,38.927798,-76.978301,2017
606105,38.959041,-77.084846,1000
606106,38.927798,-76.978301,2017
606109,38.956448,-77.022398,2001
606110,38.960091,-77.085381,1000
606111,38.899736,-77.020069,2005
606112,38.960091,-77.085381,1000
606113,38.840675,-76.993609,3003
606114,38.871639,-77.012097,2009
606115,38.884585,-76.993763,2000
606116,38.903743,-77.041673,1002
606117,38.941105,-77.075895,4002
606118,38.95639,-77.024391,5000
606119,38.913482,-77.032027,4000
606120,38.762666,-77.433375,NA
606121,38.909577,-77.032957,3000
606122,38.899983,-77.019836,2003
606123,38.900275,-76.991342,1015
606124,38.916417,-77.005165,2006
606125,38.900275,-76.991363,1015
606126,38.900124,-76.98731,1002
606127,38.899983,-77.019836,2003
606128,38.923839,-77.051602,1011
606129,38.914837,-77.024042,2015
606130,38.937609,-77.024498,1005
606131,38.914837,-77.024042,2015
606132,38.914838,-77.024042,2015
606133,38.914838,-77.024042,2015
606134,38.965357,-77.027601,3004
606135,38.899983,-77.019836,2003
606136,38.95639,-77.024391,5000
606137,38.84625,-76.982325,1003
606138,38.892109,-77.017564,1041
606139,38.923622,-77.051473,1011
606140,38.904395,-77.048281,1006
606141,38.846412,-76.981988,1003
606142,38.903743,-77.041673,1002
606143,38.879286,-77.017546,2043
606144,38.899813,-77.021914,2005
606145,38.879782,-77.021977,2039
606146,38.87646,-77.017566,3000
606147,38.896128,-77.015186,1028
606148,38.458363,-76.529218,NA
606149,38.903818,-77.042036,1015
606150,38.902622,-77.059107,4041
606151,38.896461,-77.031888,1035
606152,38.96615,-77.027526,3003
606153,38.924922,-77.052409,2000
606154,38.924922,-77.052409,2000
606155,38.890482,-76.937856,3007
606156,38.896461,-77.031888,1035
606157,38.930091,-77.000641,1006
606160,38.896461,-77.031888,1035
606161,38.903743,-77.041673,1002
606162,38.91562,-77.032031,2000
606163,38.906832,-77.037417,2016
606164,38.877829,-76.931237,1008
606165,38.95639,-77.024391,5000
606166,38.931215,-77.000981,1005
606167,38.892109,-77.017564,1041
606168,38.878584,-76.931404,1008
606169,38.89824,-77.041106,2003
606170,38.89929,-77.054236,2005
606171,38.89921,-77.054075,2005
606172,38.846079,-76.982878,1003
606173,38.896183,-77.026058,1030
606174,38.923839,-77.051602,1011
606175,38.907271,-76.978837,3042
606176,38.927798,-76.978301,2017
606177,38.892759,-77.019899,1041
606178,38.87646,-77.017566,3000
606179,38.90409,-77.032968,2003
606180,38.931549,-76.990921,2017
606181,38.897263,-77.011055,1024
606182,38.902525,-77.036542,2006
606183,38.885001,-77.005818,2006
606184,38.905726,-77.042024,2020
606185,38.921249,-76.97115,1032
606186,38.920096,-76.970286,1031
606187,38.886039,-77.005892,1143
606188,38.871943,-76.977427,3002
606189,38.885065,-77.005893,2007
606190,38.902525,-77.036542,2006
606191,38.901765,-76.98237,1017
606192,38.927798,-76.978301,2017
606193,38.879664,-76.987372,2003
606194,38.894999,-77.010927,1022
606195,38.902778,-77.033698,2004
606196,38.895655,-77.030828,1041
606197,38.902899,-76.981591,1013
606198,38.902457,-77.061275,4042
606199,38.895655,-77.030828,1041
606200,38.903743,-77.041673,1002
606201,38.892759,-77.019899,1041
606202,38.895655,-77.030828,1041
606203,38.903839,-76.98112,1005
606204,38.903743,-77.041673,1002
606205,38.900938,-76.982818,1017
606206,38.894868,-77.020593,2010
606207,38.948447,-77.078824,4022
606208,38.892759,-77.019899,1041
606209,38.941105,-77.075895,4002
606210,38.919257,-77.030063,1005
606211,38.866037,-76.952374,1013
606212,38.866157,-76.952605,1013
606213,38.866142,-76.952576,1013
606214,38.88983,-76.925363,1015
606215,38.899855,-77.054937,2008
606216,38.924184,-77.051798,1011
606217,38.899226,-77.054097,2005
606218,38.882546,-76.9949,2011
606219,38.907928,-77.031874,2001
606220,38.898329,-77.048836,3000
606221,38.882576,-76.99505,2012
606222,38.901271,-77.026541,1005
606223,38.909675,-77.023894,2005
606224,38.959778,-76.969144,NA
606225,38.910138,-77.021915,1020
606226,38.893948,-77.010661,1011
606227,38.899978,-77.030341,1009
606228,38.905654,-77.036534,2016
606229,38.888449,-76.937138,1003
606230,38.899393,-77.031951,1009
606231,38.934246,-77.040242,3000
606232,38.871943,-76.977427,3002
606233,38.887055,-76.996267,1020
606234,38.93316,-76.996184,1001
606235,38.90247,-77.048827,1010
606236,38.940731,-77.07249,4002
606237,38.897419,-77.029818,1020
606238,38.915487,-77.06929,1001
606239,38.888365,-76.983724,1002
606240,38.931215,-77.000982,1005
606241,38.887221,-76.996119,1018
606242,38.967061,-77.060875,2010
