establishment_type,risk_category,year,week,census_block,value,restaurant_inspection_complaints
Delicatessen,3,2016,25,2031,1,restaurant_inspection_complaints
Delicatessen,3,2016,25,2040,1,restaurant_inspection_complaints
Delicatessen,3,2016,25,4003,1,restaurant_inspection_complaints
Delicatessen,3,2016,25,4009,1,restaurant_inspection_complaints
Delicatessen,3,2016,26,2003,1,restaurant_inspection_complaints
Delicatessen,3,2016,29,2006,1,restaurant_inspection_complaints
Delicatessen,3,2016,30,1029,2,restaurant_inspection_complaints
Delicatessen,3,2016,30,2031,1,restaurant_inspection_complaints
Delicatessen,3,2016,30,3013,1,restaurant_inspection_complaints
Delicatessen,3,2016,31,1000,1,restaurant_inspection_complaints
Delicatessen,3,2016,31,1002,1,restaurant_inspection_complaints
Delicatessen,3,2016,31,1003,2,restaurant_inspection_complaints
Delicatessen,3,2016,31,1045,2,restaurant_inspection_complaints
Delicatessen,3,2016,31,2000,1,restaurant_inspection_complaints
Delicatessen,3,2016,31,3013,1,restaurant_inspection_complaints
Delicatessen,3,2016,32,2023,1,restaurant_inspection_complaints
Delicatessen,3,2016,33,1000,1,restaurant_inspection_complaints
Delicatessen,3,2016,33,1001,1,restaurant_inspection_complaints
Delicatessen,3,2016,33,1014,1,restaurant_inspection_complaints
Delicatessen,3,2016,33,1034,1,restaurant_inspection_complaints
Delicatessen,3,2016,33,2001,1,restaurant_inspection_complaints
Delicatessen,3,2016,34,1013,1,restaurant_inspection_complaints
Delicatessen,3,2016,34,3005,1,restaurant_inspection_complaints
Delicatessen,3,2016,34,3023,1,restaurant_inspection_complaints
Delicatessen,3,2016,34,4009,1,restaurant_inspection_complaints
Delicatessen,3,2016,35,2004,1,restaurant_inspection_complaints
Delicatessen,3,2016,35,3013,1,restaurant_inspection_complaints
Delicatessen,3,2016,36,1004,1,restaurant_inspection_complaints
Delicatessen,3,2016,36,1015,1,restaurant_inspection_complaints
Delicatessen,3,2016,36,2040,1,restaurant_inspection_complaints
Delicatessen,3,2016,37,2001,1,restaurant_inspection_complaints
Delicatessen,3,2016,38,1003,1,restaurant_inspection_complaints
Delicatessen,3,2016,38,1013,1,restaurant_inspection_complaints
Delicatessen,3,2016,38,2000,1,restaurant_inspection_complaints
Delicatessen,3,2016,40,1003,1,restaurant_inspection_complaints
Delicatessen,3,2016,40,1045,1,restaurant_inspection_complaints
Delicatessen,3,2016,41,2001,1,restaurant_inspection_complaints
Delicatessen,3,2016,41,2005,1,restaurant_inspection_complaints
Delicatessen,3,2016,41,3000,1,restaurant_inspection_complaints
Delicatessen,3,2016,42,1013,1,restaurant_inspection_complaints
Delicatessen,3,2016,42,3005,2,restaurant_inspection_complaints
Delicatessen,3,2016,43,2040,1,restaurant_inspection_complaints
Delicatessen,3,2016,44,1002,1,restaurant_inspection_complaints
Delicatessen,3,2016,45,1003,1,restaurant_inspection_complaints
Delicatessen,3,2016,45,4003,1,restaurant_inspection_complaints
Delicatessen,3,2016,47,4003,1,restaurant_inspection_complaints
Delicatessen,3,2016,48,1045,1,restaurant_inspection_complaints
Delicatessen,3,2016,48,2000,1,restaurant_inspection_complaints
Delicatessen,3,2016,48,2001,1,restaurant_inspection_complaints
Delicatessen,3,2016,48,3000,1,restaurant_inspection_complaints
Delicatessen,3,2016,48,3005,1,restaurant_inspection_complaints
Delicatessen,3,2016,49,1002,1,restaurant_inspection_complaints
Delicatessen,3,2016,49,1003,1,restaurant_inspection_complaints
Delicatessen,3,2016,50,1001,1,restaurant_inspection_complaints
Delicatessen,3,2016,50,1002,1,restaurant_inspection_complaints
Delicatessen,3,2016,50,1045,1,restaurant_inspection_complaints
Delicatessen,3,2016,51,1014,1,restaurant_inspection_complaints
Delicatessen,3,2017,1,1003,1,restaurant_inspection_complaints
Delicatessen,3,2017,1,2001,1,restaurant_inspection_complaints
Delicatessen,3,2017,2,1005,1,restaurant_inspection_complaints
Delicatessen,3,2017,4,1013,1,restaurant_inspection_complaints
Delicatessen,3,2017,4,1015,1,restaurant_inspection_complaints
Delicatessen,3,2017,5,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,7,1028,1,restaurant_inspection_complaints
Delicatessen,3,2017,8,3013,1,restaurant_inspection_complaints
Delicatessen,3,2017,8,4026,1,restaurant_inspection_complaints
Delicatessen,3,2017,9,2040,2,restaurant_inspection_complaints
Delicatessen,3,2017,10,1000,1,restaurant_inspection_complaints
Delicatessen,3,2017,10,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,10,1008,1,restaurant_inspection_complaints
Delicatessen,3,2017,11,1004,1,restaurant_inspection_complaints
Delicatessen,3,2017,12,2003,1,restaurant_inspection_complaints
Delicatessen,3,2017,12,2007,1,restaurant_inspection_complaints
Delicatessen,3,2017,13,1019,1,restaurant_inspection_complaints
Delicatessen,3,2017,13,2003,1,restaurant_inspection_complaints
Delicatessen,3,2017,13,2021,1,restaurant_inspection_complaints
Delicatessen,3,2017,14,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,14,1002,1,restaurant_inspection_complaints
Delicatessen,3,2017,14,2003,1,restaurant_inspection_complaints
Delicatessen,3,2017,16,1045,2,restaurant_inspection_complaints
Delicatessen,3,2017,16,2003,1,restaurant_inspection_complaints
Delicatessen,3,2017,17,2025,6,restaurant_inspection_complaints
Delicatessen,3,2017,18,2040,1,restaurant_inspection_complaints
Delicatessen,3,2017,19,2000,1,restaurant_inspection_complaints
Delicatessen,3,2017,19,2001,1,restaurant_inspection_complaints
Delicatessen,3,2017,21,2006,1,restaurant_inspection_complaints
Delicatessen,3,2017,21,2016,1,restaurant_inspection_complaints
Delicatessen,3,2017,22,1025,1,restaurant_inspection_complaints
Delicatessen,3,2017,23,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,23,1003,1,restaurant_inspection_complaints
Delicatessen,3,2017,23,2001,1,restaurant_inspection_complaints
Delicatessen,3,2017,23,2013,1,restaurant_inspection_complaints
Delicatessen,3,2017,24,1010,1,restaurant_inspection_complaints
Delicatessen,3,2017,25,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,25,2031,1,restaurant_inspection_complaints
Delicatessen,3,2017,26,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,26,1008,1,restaurant_inspection_complaints
Delicatessen,3,2017,26,1024,1,restaurant_inspection_complaints
Delicatessen,3,2017,26,3008,1,restaurant_inspection_complaints
Delicatessen,3,2017,27,1018,1,restaurant_inspection_complaints
Delicatessen,3,2017,27,3013,1,restaurant_inspection_complaints
Delicatessen,3,2017,28,1001,1,restaurant_inspection_complaints
Delicatessen,3,2017,28,2025,1,restaurant_inspection_complaints
Delicatessen,3,2017,29,1003,1,restaurant_inspection_complaints
Delicatessen,3,2017,29,2002,1,restaurant_inspection_complaints
Delicatessen,3,2017,30,2003,1,restaurant_inspection_complaints
Delicatessen,3,2017,30,3002,1,restaurant_inspection_complaints
Delicatessen,3,2017,30,3007,1,restaurant_inspection_complaints
Delicatessen,3,2017,31,3009,1,restaurant_inspection_complaints
Delicatessen,3,2017,33,2001,1,restaurant_inspection_complaints
Delicatessen,3,2017,33,5022,1,restaurant_inspection_complaints
Delicatessen,3,2017,34,5021,1,restaurant_inspection_complaints
Delicatessen,3,2017,35,1000,1,restaurant_inspection_complaints
Delicatessen,3,2017,35,1003,3,restaurant_inspection_complaints
Delicatessen,3,2017,35,1008,1,restaurant_inspection_complaints
Delicatessen,3,2017,35,2005,1,restaurant_inspection_complaints
Delicatessen,3,2017,36,3007,1,restaurant_inspection_complaints
Delicatessen,4,2008,9,2043,1,restaurant_inspection_complaints
Delicatessen,4,2008,28,2000,1,restaurant_inspection_complaints
Delicatessen,4,2008,29,2000,1,restaurant_inspection_complaints
Delicatessen,4,2008,31,2003,1,restaurant_inspection_complaints
Delicatessen,4,2008,36,1043,1,restaurant_inspection_complaints
Delicatessen,4,2008,36,2000,1,restaurant_inspection_complaints
Delicatessen,4,2008,41,2000,1,restaurant_inspection_complaints
Delicatessen,4,2008,44,1002,1,restaurant_inspection_complaints
Delicatessen,4,2008,47,2043,1,restaurant_inspection_complaints
Delicatessen,4,2009,1,4015,2,restaurant_inspection_complaints
Delicatessen,4,2009,31,4015,2,restaurant_inspection_complaints
Delicatessen,4,2010,4,1020,1,restaurant_inspection_complaints
Delicatessen,4,2010,21,2000,1,restaurant_inspection_complaints
Delicatessen,4,2010,26,2002,1,restaurant_inspection_complaints
Delicatessen,4,2010,31,2025,1,restaurant_inspection_complaints
Delicatessen,4,2010,34,2025,1,restaurant_inspection_complaints
Delicatessen,4,2010,37,2002,1,restaurant_inspection_complaints
Delicatessen,4,2010,38,6006,1,restaurant_inspection_complaints
Delicatessen,4,2010,44,2025,1,restaurant_inspection_complaints
Delicatessen,4,2010,50,1001,1,restaurant_inspection_complaints
Delicatessen,4,2011,11,2025,1,restaurant_inspection_complaints
Delicatessen,4,2011,14,2003,1,restaurant_inspection_complaints
Delicatessen,4,2011,18,2003,1,restaurant_inspection_complaints
Delicatessen,4,2011,23,1003,1,restaurant_inspection_complaints
Delicatessen,4,2011,25,2000,1,restaurant_inspection_complaints
Delicatessen,4,2011,37,2000,1,restaurant_inspection_complaints
Delicatessen,4,2011,42,4015,1,restaurant_inspection_complaints
Delicatessen,4,2011,46,2003,1,restaurant_inspection_complaints
Delicatessen,4,2012,13,2003,1,restaurant_inspection_complaints
Delicatessen,4,2012,24,2002,1,restaurant_inspection_complaints
Delicatessen,4,2012,24,2011,1,restaurant_inspection_complaints
Delicatessen,4,2012,26,2003,1,restaurant_inspection_complaints
Delicatessen,4,2012,33,2003,1,restaurant_inspection_complaints
Delicatessen,4,2012,33,6006,1,restaurant_inspection_complaints
Delicatessen,4,2012,35,2000,1,restaurant_inspection_complaints
Delicatessen,4,2012,36,2003,1,restaurant_inspection_complaints
Delicatessen,4,2012,40,2025,1,restaurant_inspection_complaints
Delicatessen,4,2012,41,1006,1,restaurant_inspection_complaints
Delicatessen,4,2013,7,4015,1,restaurant_inspection_complaints
Delicatessen,4,2013,9,2025,1,restaurant_inspection_complaints
Delicatessen,4,2013,15,2025,1,restaurant_inspection_complaints
Delicatessen,4,2013,17,2025,1,restaurant_inspection_complaints
Delicatessen,4,2013,19,2040,1,restaurant_inspection_complaints
Delicatessen,4,2013,20,1017,1,restaurant_inspection_complaints
Delicatessen,4,2013,25,2002,1,restaurant_inspection_complaints
Delicatessen,4,2013,27,1003,1,restaurant_inspection_complaints
Delicatessen,4,2013,29,2040,1,restaurant_inspection_complaints
Delicatessen,4,2013,41,4015,1,restaurant_inspection_complaints
Delicatessen,4,2013,49,2040,1,restaurant_inspection_complaints
Delicatessen,4,2013,51,2011,1,restaurant_inspection_complaints
Delicatessen,4,2014,4,4015,1,restaurant_inspection_complaints
Delicatessen,4,2014,6,4015,1,restaurant_inspection_complaints
Delicatessen,4,2014,10,4015,1,restaurant_inspection_complaints
Delicatessen,4,2014,15,2002,1,restaurant_inspection_complaints
Delicatessen,4,2014,26,2025,1,restaurant_inspection_complaints
Delicatessen,4,2014,38,1006,1,restaurant_inspection_complaints
Delicatessen,4,2014,38,2002,1,restaurant_inspection_complaints
Delicatessen,4,2014,39,2011,1,restaurant_inspection_complaints
Delicatessen,4,2014,45,2025,1,restaurant_inspection_complaints
Delicatessen,4,2015,1,1000,1,restaurant_inspection_complaints
Delicatessen,4,2015,4,2002,1,restaurant_inspection_complaints
Delicatessen,4,2015,15,1027,1,restaurant_inspection_complaints
Delicatessen,4,2015,28,1001,1,restaurant_inspection_complaints
Delicatessen,4,2015,33,4015,1,restaurant_inspection_complaints
Delicatessen,4,2015,35,2002,1,restaurant_inspection_complaints
Delicatessen,4,2015,35,4015,1,restaurant_inspection_complaints
Delicatessen,4,2015,38,2014,1,restaurant_inspection_complaints
Delicatessen,4,2015,50,1000,1,restaurant_inspection_complaints
Delicatessen,4,2015,51,1019,1,restaurant_inspection_complaints
Delicatessen,4,2015,52,4015,1,restaurant_inspection_complaints
Delicatessen,4,2016,4,4015,1,restaurant_inspection_complaints
Delicatessen,4,2016,9,1027,1,restaurant_inspection_complaints
Delicatessen,4,2016,14,1017,1,restaurant_inspection_complaints
Delicatessen,4,2016,21,3002,1,restaurant_inspection_complaints
Delicatessen,4,2016,23,1001,1,restaurant_inspection_complaints
Delicatessen,4,2016,25,1003,1,restaurant_inspection_complaints
Delicatessen,4,2016,26,2002,1,restaurant_inspection_complaints
Delicatessen,4,2016,29,1001,1,restaurant_inspection_complaints
Delicatessen,4,2016,33,1019,1,restaurant_inspection_complaints
Delicatessen,4,2016,33,4015,1,restaurant_inspection_complaints
Delicatessen,4,2016,35,2025,1,restaurant_inspection_complaints
Delicatessen,4,2016,39,4015,1,restaurant_inspection_complaints
Delicatessen,4,2016,45,2002,1,restaurant_inspection_complaints
Delicatessen,4,2016,50,4015,1,restaurant_inspection_complaints
Delicatessen,4,2017,13,1001,1,restaurant_inspection_complaints
Delicatessen,4,2017,13,2025,1,restaurant_inspection_complaints
Delicatessen,4,2017,16,6006,1,restaurant_inspection_complaints
Delicatessen,4,2017,19,3004,1,restaurant_inspection_complaints
Delicatessen,4,2017,26,2043,1,restaurant_inspection_complaints
Delicatessen,4,2017,33,2043,1,restaurant_inspection_complaints
Delicatessen,5,2011,11,1002,1,restaurant_inspection_complaints
Delicatessen,5,2012,48,1002,1,restaurant_inspection_complaints
Delicatessen,5,2014,44,1041,1,restaurant_inspection_complaints
Delicatessen,5,2015,2,2000,1,restaurant_inspection_complaints
Delicatessen,5,2015,19,2000,1,restaurant_inspection_complaints
Delicatessen,5,2015,52,2000,1,restaurant_inspection_complaints
Delicatessen,5,2016,18,1002,1,restaurant_inspection_complaints
Delicatessen,5,2016,41,1002,1,restaurant_inspection_complaints
Delicatessen,NA,2009,2,1024,1,restaurant_inspection_complaints
Food Products,1,2008,34,2003,1,restaurant_inspection_complaints
Food Products,1,2008,41,2033,2,restaurant_inspection_complaints
Food Products,1,2008,46,2008,1,restaurant_inspection_complaints
Food Products,1,2009,4,2033,1,restaurant_inspection_complaints
Food Products,1,2009,6,1004,2,restaurant_inspection_complaints
Food Products,1,2009,7,2025,2,restaurant_inspection_complaints
Food Products,1,2009,22,1008,1,restaurant_inspection_complaints
Food Products,1,2009,33,2000,1,restaurant_inspection_complaints
Food Products,1,2009,34,2000,1,restaurant_inspection_complaints
Food Products,1,2009,37,1001,2,restaurant_inspection_complaints
Food Products,1,2009,41,1004,1,restaurant_inspection_complaints
Food Products,1,2010,14,2008,1,restaurant_inspection_complaints
Food Products,1,2010,15,2008,1,restaurant_inspection_complaints
Food Products,1,2010,17,2001,1,restaurant_inspection_complaints
Food Products,1,2010,18,2005,1,restaurant_inspection_complaints
Food Products,1,2010,18,2018,1,restaurant_inspection_complaints
Food Products,1,2010,20,2008,1,restaurant_inspection_complaints
Food Products,1,2010,24,1000,1,restaurant_inspection_complaints
Food Products,1,2010,27,1000,1,restaurant_inspection_complaints
Food Products,1,2010,28,1008,1,restaurant_inspection_complaints
Food Products,1,2010,28,1013,1,restaurant_inspection_complaints
Food Products,1,2010,38,2008,1,restaurant_inspection_complaints
Food Products,1,2010,50,1001,1,restaurant_inspection_complaints
Food Products,1,2011,9,1004,1,restaurant_inspection_complaints
Food Products,1,2011,9,1045,1,restaurant_inspection_complaints
Food Products,1,2011,17,1014,1,restaurant_inspection_complaints
Food Products,1,2011,32,1021,1,restaurant_inspection_complaints
Food Products,1,2011,36,1000,1,restaurant_inspection_complaints
Food Products,1,2011,37,4004,1,restaurant_inspection_complaints
Food Products,1,2011,41,2008,1,restaurant_inspection_complaints
Food Products,1,2011,42,1005,1,restaurant_inspection_complaints
Food Products,1,2011,43,2009,1,restaurant_inspection_complaints
Food Products,1,2011,44,1001,2,restaurant_inspection_complaints
Food Products,1,2011,49,1001,1,restaurant_inspection_complaints
Food Products,1,2011,50,3003,1,restaurant_inspection_complaints
Food Products,1,2012,6,2003,1,restaurant_inspection_complaints
Food Products,1,2012,6,2049,1,restaurant_inspection_complaints
Food Products,1,2012,7,1003,1,restaurant_inspection_complaints
Food Products,1,2012,10,2009,1,restaurant_inspection_complaints
Food Products,1,2012,12,1000,1,restaurant_inspection_complaints
Food Products,1,2012,15,1004,1,restaurant_inspection_complaints
Food Products,1,2012,16,3018,1,restaurant_inspection_complaints
Food Products,1,2012,20,1013,1,restaurant_inspection_complaints
Food Products,1,2012,39,2002,1,restaurant_inspection_complaints
Food Products,1,2012,39,3002,1,restaurant_inspection_complaints
Food Products,1,2012,41,2009,1,restaurant_inspection_complaints
Food Products,1,2012,44,1001,1,restaurant_inspection_complaints
Food Products,1,2013,9,1012,1,restaurant_inspection_complaints
Food Products,1,2013,9,2025,1,restaurant_inspection_complaints
Food Products,1,2013,14,1000,1,restaurant_inspection_complaints
Food Products,1,2013,14,1001,1,restaurant_inspection_complaints
Food Products,1,2013,16,1017,1,restaurant_inspection_complaints
Food Products,1,2013,16,2006,1,restaurant_inspection_complaints
Food Products,1,2013,17,1001,1,restaurant_inspection_complaints
Food Products,1,2013,19,2006,1,restaurant_inspection_complaints
Food Products,1,2013,21,2049,1,restaurant_inspection_complaints
Food Products,1,2013,31,2000,2,restaurant_inspection_complaints
Food Products,1,2013,35,3004,1,restaurant_inspection_complaints
Food Products,1,2013,39,1001,1,restaurant_inspection_complaints
Food Products,1,2013,42,2006,1,restaurant_inspection_complaints
Food Products,1,2013,47,2006,1,restaurant_inspection_complaints
Food Products,1,2013,47,2015,1,restaurant_inspection_complaints
Food Products,1,2013,49,1003,1,restaurant_inspection_complaints
Food Products,1,2013,51,1002,1,restaurant_inspection_complaints
